id_certificado,nro_certificado,fecha_aplicacion,fecha_vencimiento,hora_aplicacion,proximo_tratamiento,estado,id_cliente,created_ad,updated_ad,id_rubro,id_tratamiento,id_vector,superfice,id_drogas,codigo,id_tipo_cliente,observaciones_certificado,id_tecnico,,
9399,13286,30/5/2016,30/8/2016,13:00:00,30/8/2016,1,3452,,,1,1,1,H/300,1,200.00,,1,,,
9400,13289,30/5/2016,30/7/2016,13:00:00,30/7/2016,1,2726,,,1,1,1,H/300,1,600.00,,2,,,
9401,13290,30/5/2016,30/7/2016,13:00:00,30/7/2016,1,2966,,,1,1,1,H/300,1,600.00,,2,,,
9402,13290,30/5/2016,30/8/2016,13:00:00,30/8/2016,1,3653,,,1,1,1,H/300,1,200.00,,1,,,
9403,13292,31/5/2016,31/8/2016,13:00:00,31/8/2016,1,1651,,,1,1,1,H/300,1,0.00,,1,,,
9404,13293,31/5/2016,31/8/2016,13:00:00,31/8/2016,1,1935,,,1,1,1,H/300,1,200.00,,1,,,
9405,13294,31/5/2016,31/8/2016,13:00:00,31/8/2016,1,3661,,,1,1,1,H/300,1,200.00,,1,,,
9406,13295,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,2578,,,1,1,1,H/300,1,650.00,,2,,,
9407,13296,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,1926,,,1,1,1,H/300,1,650.00,,2,,,
9408,13297,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,3310,,,1,1,1,H/300,1,400.00,,2,,,
9409,13298,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,3128,,,1,1,1,H/300,1,400.00,,2,,,
9410,13299,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,1086,,,1,1,1,H/300,1,550.00,,2,,,
9411,13300,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,2468,,,1,1,1,H/300,1,450.00,,2,,,
9412,13301,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,3236,,,1,1,1,H/300,1,200.00,,1,,,
9413,13302,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,3190,,,1,1,1,H/300,1,200.00,,1,,,
9414,13303,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,3186,,,1,1,1,H/300,1,450.00,,2,,,
9415,13304,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,3748,,,1,1,1,H/300,1,600.00,,2,,,
9416,13305,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,3747,,,1,1,1,H/300,1,400.00,,2,,,
9417,13306,30/5/2016,30/6/2016,13:00:00,30/6/2016,1,3838,,,1,1,1,H/300,1,1200.00,,2,,,
9418,13199,24/5/2016,24/8/2016,13:00:00,24/8/2016,1,3877,,,1,1,1,H/300,1,200.00,,1,,,
9419,13308,31/5/2016,31/8/2016,14:30:00,31/8/2016,1,917,,,1,1,1,H/300,1,450.00,,2,,,
9420,13309,31/5/2016,31/8/2016,13:00:00,31/8/2016,1,276,,,1,1,1,H/300,1,200.00,,1,,,
9421,13310,31/5/2016,31/8/2016,13:00:00,31/8/2016,1,972,,,1,1,1,H/300,1,200.00,,1,,,
9422,13312,31/5/2016,31/7/2016,13:00:00,31/7/2016,1,2505,,,1,1,1,H/300,1,300.00,,1,,,
9423,13313,31/5/2016,31/8/2016,13:00:00,31/8/2016,1,3356,,,1,1,1,H/300,1,200.00,,1,,,
9424,13313,31/5/2016,31/8/2016,13:00:00,31/8/2016,1,3074,,,1,1,1,H/300,1,200.00,,1,,,
9425,13314,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,2182,,,1,1,1,H/300,1,200.00,,1,,,
9426,13315,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,2779,,,1,1,1,H/300,1,200.00,,1,,,
9427,13316,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,1091,,,1,1,1,H/300,1,200.00,,1,,,
9428,13317,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,3145,,,1,1,1,H/300,1,200.00,,1,,,
9429,13318,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,3285,,,1,1,1,H/300,1,200.00,,1,,,
9430,13319,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,801,,,1,1,1,H/300,1,200.00,,1,,,
9431,13320,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,1060,,,1,1,1,H/300,1,200.00,,1,,,
9432,13321,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,1075,,,1,1,1,H/300,1,200.00,,1,,,
9433,13322,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,686,,,1,1,1,H/300,1,200.00,,1,,,
9434,13323,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,1084,,,1,1,1,H/300,1,200.00,,1,,,
9435,13324,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,735,,,1,1,1,H/300,1,200.00,,1,,,
9436,13325,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,575,,,1,1,1,H/300,1,200.00,,1,,,
9437,13326,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,749,,,1,1,1,H/300,1,200.00,,1,,,
9438,13327,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,674,,,1,1,1,H/300,1,200.00,,1,,,
9439,13328,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,2792,,,1,1,1,H/300,1,200.00,,1,,,
9440,13329,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,887,,,1,1,1,H/300,1,200.00,,1,,,
9441,13330,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,135,,,1,1,1,H/300,1,200.00,,1,,,
9442,13331,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,1763,,,1,1,1,H/300,1,200.00,,1,,,
9443,13332,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,625,,,1,1,1,H/300,1,200.00,,1,,,
9444,13333,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,641,,,1,1,1,H/300,1,200.00,,1,,,
9445,13334,1/6/2016,1/9/2016,19:00:00,1/9/2016,1,3132,,,1,1,1,H/300,1,800.00,,2,,,
9446,13335,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,3451,,,1,1,1,H/300,1,200.00,,1,,,
9447,13336,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,3450,,,1,1,1,H/300,1,200.00,,1,,,
9448,13337,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,3449,,,1,1,1,H/300,1,200.00,,1,,,
9449,13338,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,1604,,,1,1,1,H/300,1,200.00,,1,,,
9450,13339,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,130,,,1,1,1,H/300,1,200.00,,1,,,
9451,13340,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,3660,,,1,1,1,H/300,1,200.00,,1,,,
9452,13342,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,2329,,,1,1,1,H/300,1,200.00,,1,,,
9453,13343,1/6/2016,1/7/2016,13:00:00,1/7/2016,1,1206,,,1,1,1,H/300,1,400.00,,2,,,
9454,13344,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,1907,,,1,1,1,H/300,1,1700.00,,2,,,
9455,13345,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,1909,,,1,1,1,H/300,1,800.00,,2,,,
9456,13346,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,1910,,,1,1,1,H/300,1,800.00,,2,,,
9457,13347,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,3284,,,1,1,1,H/300,1,0.00,,1,,,
9458,13348,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,2462,,,1,1,1,H/300,1,800.00,,2,,,
9459,13349,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,1819,,,1,1,1,H/300,1,550.00,,2,,,
9460,13350,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,2362,,,1,1,1,H/300,1,600.00,,2,,,
9461,13351,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,2534,,,1,1,1,H/300,1,600.00,,2,,,
9462,13352,1/6/2016,1/9/2016,16:00:00,1/9/2016,1,3590,,,1,1,1,H/300,1,350.00,,2,,,
9463,13352,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,130,,,1,1,1,H/300,1,300.00,,1,,,
9464,13353,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,3222,,,1,1,1,H/300,1,700.00,,2,,,
9465,13354,1/6/2016,1/9/2016,13:00:00,1/9/2016,1,1447,,,1,1,1,H/300,1,250.00,,1,,,
9466,13355,2/6/2016,2/9/2016,15:00:00,2/9/2016,1,1353,,,1,1,1,H/300,1,400.00,,2,,,
9467,13356,1/6/2016,1/8/2016,13:00:00,1/8/2016,1,1219,,,1,1,1,H/300,1,1400.00,,2,,,
9468,13359,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,3659,,,1,1,1,H/300,1,200.00,,1,,,
9469,13360,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,3658,,,1,1,1,H/300,1,200.00,,1,,,
9470,13361,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2805,,,1,1,1,H/300,1,200.00,,1,,,
9471,13362,2/6/2016,2/9/2016,16:30:00,2/9/2016,1,3657,,,1,1,1,H/300,1,500.00,,2,,,
9472,13363,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,262,,,1,1,1,H/300,1,200.00,,1,,,
9473,13364,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2047,,,1,1,1,H/300,1,200.00,,1,,,
9474,13365,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,1938,,,1,1,1,H/300,1,200.00,,1,,,
9475,13366,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2229,,,1,1,1,H/300,1,200.00,,1,,,
9476,13367,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2528,,,1,1,1,H/300,1,200.00,,1,,,
9477,13368,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2701,,,1,1,1,H/300,1,200.00,,1,,,
9478,13369,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,3289,,,1,1,1,H/300,1,200.00,,1,,,
9479,13370,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,517,,,1,1,1,H/300,1,200.00,,1,,,
9480,13371,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,634,,,1,1,1,H/300,1,200.00,,1,,,
9481,13372,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,3287,,,1,1,1,H/300,1,200.00,,1,,,
9482,13373,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,410,,,1,1,1,H/300,1,200.00,,1,,,
9483,13374,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,3459,,,1,1,1,H/300,1,200.00,,1,,,
9484,13375,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2865,,,1,1,1,H/300,1,200.00,,1,,,
9485,13376,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,3458,,,1,1,1,H/300,1,200.00,,1,,,
9486,13377,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2652,,,1,1,1,H/300,1,200.00,,1,,,
9487,13378,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,3662,,,1,1,1,H/300,1,200.00,,1,,,
9488,13379,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,3456,,,1,1,1,H/300,1,200.00,,1,,,
9489,13381,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2520,,,1,1,1,H/300,1,200.00,,1,,,
9490,13384,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,392,,,1,1,1,H/300,1,200.00,,1,,,
9491,13383,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,965,,,1,1,1,H/300,1,450.00,,2,,,
9492,13383,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,697,,,1,1,1,H/300,1,700.00,,2,,,
9493,13383,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,1154,,,1,1,1,H/300,1,500.00,,2,,,
9494,13383,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,2916,,,1,1,1,H/300,1,600.00,,2,,,
9495,13384,2/6/2016,2/9/2016,13:00:00,2/9/2016,1,190,,,1,1,1,H/300,1,200.00,,1,,,
9496,13385,3/6/2016,3/9/2016,23:00:00,3/9/2016,1,3149,,,1,1,1,H/300,1,550.00,,2,,,
9497,13386,3/6/2016,3/9/2016,12:00:00,3/9/2016,1,3667,,,1,1,1,H/300,1,450.00,,2,,,
9498,13387,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,3666,,,1,1,1,H/300,1,200.00,,1,,,
9499,13388,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,3665,,,1,1,1,H/300,1,200.00,,1,,,
9500,13389,3/6/2016,3/9/2016,16:00:00,3/9/2016,1,3038,,,1,1,1,H/300,1,450.00,,2,,,
9501,13390,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,1810,,,1,1,1,H/300,1,450.00,,2,,,
9502,13391,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,3291,,,1,1,1,H/300,1,200.00,,1,,,
9503,13392,3/6/2016,3/9/2016,14:30:00,3/9/2016,1,2943,,,1,1,1,H/300,1,600.00,,2,,,
9504,13393,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,1176,,,1,1,1,H/300,1,200.00,,1,,,
9505,13394,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,2807,,,1,1,1,H/300,1,200.00,,1,,,
9506,13395,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,799,,,1,1,1,H/300,1,200.00,,1,,,
9507,13397,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,1268,,,1,1,1,H/300,1,200.00,,1,,,
9508,13398,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,378,,,1,1,1,H/300,1,200.00,,1,,,
9509,13399,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,1336,,,1,1,1,H/300,1,200.00,,1,,,
9510,13400,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,2683,,,1,1,1,H/300,1,200.00,,1,,,
9511,13401,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,2107,,,1,1,1,H/300,1,200.00,,1,,,
9512,13403,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,818,,,1,1,1,H/300,1,200.00,,1,,,
9513,13404,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,1998,,,1,1,1,H/300,1,200.00,,1,,,
9514,13405,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,512,,,1,1,1,H/300,1,200.00,,1,,,
9515,13406,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,1247,,,1,1,1,H/300,1,200.00,,1,,,
9516,13407,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,574,,,1,1,1,H/300,1,200.00,,1,,,
9517,13408,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,844,,,1,1,1,H/300,1,200.00,,1,,,
9518,13409,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,2666,,,1,1,1,H/300,1,200.00,,1,,,
9519,13410,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,3292,,,1,1,1,H/300,1,200.00,,1,,,
9520,13411,3/6/2016,3/9/2016,12:00:00,3/9/2016,1,3460,,,1,1,1,H/300,1,450.00,,2,,,
9521,13412,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,2965,,,1,1,1,H/300,1,550.00,,2,,,
9522,13413,3/6/2016,3/9/2016,0:00:00,3/9/2016,1,1569,,,1,1,1,H/300,1,550.00,,2,,,
9523,13414,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,2251,,,1,1,1,H/300,1,450.00,,2,,,
9524,13415,4/6/2016,4/9/2016,8:45:00,4/9/2016,1,3725,,,1,1,1,H/300,1,650.00,,2,,,
9525,13416,3/6/2016,3/9/2016,23:00:00,3/9/2016,1,182,,,1,1,1,H/300,1,450.00,,2,,,
9526,13417,3/6/2016,3/8/2016,23:00:00,3/8/2016,1,3765,,,1,1,1,H/300,1,500.00,,2,,,
9527,13419,3/6/2016,3/9/2016,23:45:00,3/9/2016,1,1450,,,1,1,1,H/300,1,450.00,,2,,,
9528,13389,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,3038,,,1,1,1,H/300,1,200.00,,1,,,
9529,13420,3/6/2016,3/9/2016,13:00:00,3/9/2016,1,170,,,1,1,1,H/300,1,200.00,,1,,,
9530,13421,4/6/2016,4/8/2016,13:00:00,4/8/2016,1,3244,,,1,1,1,H/300,1,500.00,,2,,,
9531,13422,4/6/2016,4/8/2016,13:00:00,4/8/2016,1,2406,,,1,1,1,H/300,1,700.00,,2,,,
9532,13422,4/6/2016,4/9/2016,23:00:00,4/9/2016,1,3627,,,1,1,1,H/300,1,450.00,,2,,,
9533,13422,4/6/2016,4/9/2016,13:00:00,4/9/2016,1,3657,,,1,1,1,H/300,1,500.00,,2,,,
9534,13422,4/6/2016,4/9/2016,14:00:00,4/9/2016,1,3881,,,1,1,1,H/300,1,600.00,,2,,,
9535,13422,4/6/2016,4/9/2016,0:00:00,4/9/2016,1,353,,,1,1,1,H/300,1,700.00,,2,,,
9536,13448,6/6/2016,6/8/2016,13:00:00,6/8/2016,1,1628,,,1,1,1,H/300,1,300.00,,1,,,
9537,13449,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,1525,,,1,1,1,H/300,1,1300.00,,2,,,
9538,13450,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,2749,,,1,1,1,H/300,1,700.00,,2,,,
9539,13451,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,3466,,,1,1,1,H/300,1,400.00,,2,,,
9540,13452,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,2708,,,1,1,1,H/300,1,700.00,,2,,,
9541,13454,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,1798,,,1,1,1,H/300,1,800.00,,2,,,
9542,13455,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,1800,,,1,1,1,H/300,1,700.00,,2,,,
9543,13456,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,1901,,,1,1,1,H/300,1,600.00,,2,,,
9544,13457,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,2611,,,1,1,1,H/300,1,800.00,,2,,,
9545,13458,6/6/2016,6/7/2016,13:00:00,6/7/2016,1,2689,,,1,1,1,H/300,1,600.00,,2,,,
9546,13423,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,3625,,,1,1,1,H/300,1,200.00,,1,,,
9547,13424,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,3655,,,1,1,1,H/300,1,200.00,,1,,,
9548,13425,6/6/2016,6/8/2016,21:30:00,6/8/2016,1,1032,,,1,1,1,H/300,1,650.00,,2,,,
9549,13426,6/6/2016,6/9/2016,23:00:00,6/9/2016,1,3650,,,1,1,1,H/300,1,500.00,,2,,,
9550,13428,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,2539,,,1,1,1,H/300,1,200.00,,1,,,
9551,13429,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,770,,,1,1,1,H/300,1,200.00,,1,,,
9552,13430,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,1571,,,1,1,1,H/300,1,200.00,,1,,,
9553,13431,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,486,,,1,1,1,H/300,1,200.00,,1,,,
9554,13432,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,1248,,,1,1,1,H/300,1,200.00,,1,,,
9555,13433,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,800,,,1,1,1,H/300,1,200.00,,1,,,
9556,13434,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,2364,,,1,1,1,H/300,1,200.00,,1,,,
9557,13435,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,2968,,,1,1,1,H/300,1,200.00,,1,,,
9558,13348,2/6/2016,2/7/2016,13:00:00,2/7/2016,1,2462,,,1,1,1,H/300,1,800.00,,2,,,
9559,13436,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,914,,,1,1,1,H/300,1,200.00,,1,,,
9560,13437,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,1317,,,1,1,1,H/300,1,200.00,,1,,,
9561,13438,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,3161,,,1,1,1,H/300,1,200.00,,1,,,
9562,13439,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,584,,,1,1,1,H/300,1,200.00,,1,,,
9563,13440,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,2198,,,1,1,1,H/300,1,200.00,,1,,,
9564,13441,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,725,,,1,1,1,H/300,1,200.00,,1,,,
9565,13442,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,1321,,,1,1,1,H/300,1,200.00,,1,,,
9566,13443,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,1148,,,1,1,1,H/300,1,200.00,,1,,,
9567,13444,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,1156,,,1,1,1,H/300,1,200.00,,1,,,
9568,13445,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,1617,,,1,1,1,H/300,1,200.00,,1,,,
9569,13446,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,1082,,,1,1,1,H/300,1,200.00,,1,,,
9570,13447,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,3463,,,1,1,1,H/300,1,200.00,,1,,,
9571,13453,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,2260,,,1,1,1,H/300,1,200.00,,1,,,
9572,13460,6/6/2016,6/9/2016,13:00:00,6/9/2016,1,3664,,,1,1,1,H/300,1,600.00,,2,,,
9573,13460,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,2057,,,1,1,1,H/300,1,200.00,,1,,,
9574,13462,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3668,,,1,1,1,H/300,1,200.00,,1,,,
9575,13462,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,1794,,,1,1,1,H/300,1,200.00,,1,,,
9576,13463,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3675,,,1,1,1,H/300,1,200.00,,1,,,
9577,13464,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3674,,,1,1,1,H/300,1,200.00,,1,,,
9578,13465,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,112,,,1,1,1,H/300,1,200.00,,1,,,
9579,13466,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,2816,,,1,1,1,H/300,1,200.00,,1,,,
9580,13467,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,649,,,1,1,1,H/300,1,200.00,,1,,,
9581,13468,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,1936,,,1,1,1,H/300,1,200.00,,1,,,
9582,13469,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,1238,,,1,1,1,H/300,1,200.00,,1,,,
9583,13470,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,2636,,,1,1,1,H/300,1,200.00,,1,,,
9584,13471,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3469,,,1,1,1,H/300,1,200.00,,1,,,
9585,13472,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3468,,,1,1,1,H/300,1,200.00,,1,,,
9586,13473,7/6/2016,7/9/2016,15:00:00,7/9/2016,1,1037,,,1,1,1,H/300,1,400.00,,2,,,
9587,13474,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3672,,,1,1,1,H/300,1,200.00,,1,,,
9588,13475,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3671,,,1,1,1,H/300,1,650.00,,2,,,
9589,13476,7/6/2016,7/9/2016,23:00:00,7/9/2016,1,1491,,,1,1,1,H/300,1,550.00,,2,,,
9590,13478,7/6/2016,7/9/2016,22:30:00,7/9/2016,1,1059,,,1,1,1,H/300,1,450.00,,2,,,
9591,13479,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,2185,,,1,1,1,H/300,1,450.00,,2,,,
9592,13480,7/6/2016,7/8/2016,0:00:00,7/8/2016,1,3756,,,1,1,1,H/300,1,700.00,,2,,,
9593,13481,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,1790,,,1,1,1,H/300,1,450.00,,2,,,
9594,13482,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,2384,,,1,1,1,H/300,1,450.00,,2,,,
9595,13483,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,2383,,,1,1,1,H/300,1,450.00,,2,,,
9596,13484,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,3148,,,1,1,1,H/300,1,600.00,,2,,,
9597,13485,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,2267,,,1,1,1,H/300,1,500.00,,2,,,
9598,13486,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,360,,,1,1,1,H/300,1,200.00,,1,,,
9599,13487,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,2410,,,1,1,1,H/300,1,500.00,,2,,,
9600,13488,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,1452,,,1,1,1,H/300,1,600.00,,2,,,
9601,13489,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,216,,,1,1,1,H/300,1,200.00,,1,,,
9602,13490,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,3445,,,1,1,1,H/300,1,500.00,,2,,,
9603,13491,7/6/2016,7/8/2016,0:30:00,7/8/2016,1,3024,,,1,1,1,H/300,1,700.00,,2,,,
9604,13492,7/6/2016,7/8/2016,13:00:00,7/8/2016,1,3523,,,1,1,1,H/300,1,500.00,,2,,,
9605,13493,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3676,,,1,1,1,H/300,1,200.00,,1,,,
9606,13494,7/6/2016,7/10/2016,13:00:00,7/10/2016,1,1295,,,1,1,1,H/300,1,0.00,,1,,,
9607,13495,7/6/2016,7/10/2016,13:00:00,7/10/2016,1,1698,,,1,1,1,H/300,1,0.00,,1,,,
9608,13496,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,2344,,,1,1,1,H/300,1,200.00,,1,,,
9609,13497,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,752,,,1,1,1,H/300,1,200.00,,1,,,
9610,13497,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,3442,,,1,1,1,H/300,1,200.00,,1,,,
9611,13498,10/6/2016,10/7/2016,13:00:00,10/7/2016,1,2599,,,1,1,1,H/300,1,1000.00,,2,,,
9612,13498,7/6/2016,7/9/2016,13:00:00,7/9/2016,1,2943,,,1,1,1,H/300,1,600.00,,2,,,
9613,13499,8/6/2016,8/8/2016,13:00:00,8/8/2016,1,2753,,,1,1,1,H/300,1,200.00,,1,,,
9614,13499,8/6/2016,8/8/2016,13:00:00,8/8/2016,1,2199,,,1,1,1,H/300,1,200.00,,1,,,
9615,13499,8/6/2016,8/10/2016,13:00:00,8/10/2016,1,2832,,,1,1,1,H/300,1,200.00,,1,,,
9616,13499,8/6/2016,8/9/2016,13:00:00,8/9/2016,1,3467,,,1,1,1,H/300,1,200.00,,1,,,
9617,13500,8/6/2016,8/9/2016,13:00:00,8/9/2016,1,1207,,,1,1,1,H/300,1,200.00,,1,,,
9618,13501,8/6/2016,8/9/2016,13:00:00,8/9/2016,1,2363,,,1,1,1,H/300,1,200.00,,1,,,
9619,13502,8/6/2016,8/9/2016,13:00:00,8/9/2016,1,2522,,,1,1,1,H/300,1,200.00,,1,,,
9620,13503,8/6/2016,8/9/2016,13:00:00,8/9/2016,1,1242,,,1,1,1,H/300,1,200.00,,1,,,
9621,13504,8/6/2016,8/9/2016,13:00:00,8/9/2016,1,2156,,,1,1,1,H/300,1,200.00,,1,,,
9622,13505,8/6/2016,8/9/2016,13:00:00,8/9/2016,1,2390,,,1,1,1,H/300,1,200.00,,1,,,
