108,2870,1,1,,1,,H/300,C,1,,2014-11-08,2015-02-08,13:30:00,2015-02-08, ,100.00,2643,1,
109,2871,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,12:00:00,2015-02-10, ,400.00,2264,2,
110,2873,1,1,,1,,H/300,C,1,,2014-11-10,2015-01-10,18:00:00,2015-01-10, ,500.00,2048,2,
111,2874,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,1270,1,
112,2875,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,2506,1,
113,2876,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,1920,1,
114,2877,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,1638,1,
115,2878,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,200.00,1194,1,
116,2879,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,200.00,527,1,
117,2880,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,1649,1,
118,2881,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,1136,1,
119,2882,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,509,1,
120,2883,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,14:30:00,2015-02-10, ,220.00,850,2,
121,2884,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,1544,1,
122,2885,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,300.00,2301,2,
123,2886,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,634,1,
124,2887,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,16:00:00,2015-02-10, ,500.00,2618,2,
125,2887,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,13:00:00,2015-02-10, ,100.00,861,1,
126,2888,1,1,,1,,H/300,C,1,,2014-11-10,2015-02-10,21:00:00,2015-02-10, ,600.00,2403,2,
127,2889,1,1,,1,,H/300,C,1,,2014-11-10,2015-01-10,13:00:00,2015-01-10, ,1900.00,2505,2,
128,2890,1,1,,1,,H/300,C,1,,2014-11-10,2015-01-10,00:00:00,2015-01-10, ,400.00,1820,2,
129,2891,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,814,1,
130,2892,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,2201,1,
131,2893,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,14:00:00,2015-02-11, ,300.00,305,2,
132,2894,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,21:30:00,2015-02-11, ,300.00,1760,2,
133,2895,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,2650,1,
134,2896,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,1398,1,
135,2897,1,1,,1,,H/300,C,1,,2014-11-11,2014-12-11,16:00:00,2014-12-11, ,100.00,2558,2,
136,2898,1,1,,1,,H/300,C,1,,2014-11-11,2014-12-11,19:00:00,2014-12-11, ,800.00,2664,2,
137,2899,1,1,,1,,H/300,C,1,,2014-11-11,2014-12-11,19:00:00,2014-12-11, ,400.00,2331,2,
138,2900,1,1,,1,,H/300,C,1,,2014-11-11,2014-12-11,19:00:00,2014-12-11, ,300.00,2245,2,
139,2904,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11,*,100.00,1958,1,
140,2905,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,200.00,2342,1,
141,2906,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,2651,1,
142,2907,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,2392,1,
143,2909,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,1045,1,
144,2910,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,1791,1,
145,2911,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,1036,1,
146,2912,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,1173,1,
147,2913,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,17:00:00,2015-02-12, ,400.00,1661,2,
148,2904,1,1,,1,,H/300,C,1,,2014-11-11,2015-02-11,13:00:00,2015-02-11, ,100.00,1958,1,
149,2916,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,1965,1,
150,2917,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,141,1,
151,2918,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,786,1,
152,2919,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,1298,1,
153,2920,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,1260,1,
154,2921,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,1453,1,
155,28041,1,1,,1,,,,1,,2014-11-11,2014-12-11,21:30:31,2014-12-11, ,1000.00,2599,2,
156,3832,1,1,,1,,H/300 M2,C,1,,2014-11-11,2015-01-11,00:00:00,2015-01-11, ,500.00,1853,2,
157,4058,1,1,,1,,H/300,C,1,,2014-11-11,2015-01-11,00:00:00,2015-01-11, ,120.00,2080,2,
158,3688,1,1,,1,,H/300,C,1,,2014-11-11,2014-12-11,20:00:00,2014-12-11, ,700.00,2563,2,
159,2927,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,21:30:00,2015-02-12, ,350.00,1614,2,
160,2929,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,2095,1,
161,2926,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,1285,1,
162,2928,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,13:00:00,2015-02-12, ,100.00,1983,1,
163,2930,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,22:00:00,2015-02-12, ,350.00,848,2,
164,2931,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,22:00:00,2015-02-12, ,350.00,849,2,
165,2932,1,1,,1,,H/300,C,1,,2014-11-12,2015-02-12,20:30:00,2015-02-12, ,500.00,1439,2,
166,3153,1,1,,1,,H/300,C,1,,2014-11-28,2014-12-28,10:00:00,2014-12-28, ,400.00,2561,2,
167,2934,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-12,13:00:00,2015-02-12, ,100.00,2508,1,
168,2935,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-12,13:00:00,2015-02-12, ,100.00,499,1,
169,2936,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,2267,1,
170,2937,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,1518,1,
171,2938,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,2657,1,
172,2939,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,517,1,
173,2940,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,2338,1,
174,2941,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,1715,1,
175,2942,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,370,1,
176,2943,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,300.00,2655,2,
177,2945,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,417,1,
178,2946,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,2243,1,
179,2947,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,1555,1,
180,2948,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,400.00,1821,2,
181,2949,1,1,,1,,H/300,C,1,,2014-11-13,2015-02-13,13:00:00,2015-02-13, ,100.00,2656,1,
182,2951,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,725,1,
183,2952,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14,*,100.00,308,1,
184,2953,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,600.00,521,2,
185,2954,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,937,1,
186,2955,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,513,1,
187,2956,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,21:30:00,2015-02-14, ,280.00,386,2,
188,2957,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,1457,1,
189,2958,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,718,1,
190,2959,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,1677,1,
191,2960,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,1809,1,
192,2961,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,1808,1,
193,2952,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,308,1,
194,2962,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,13:00:00,2015-02-14, ,100.00,1033,1,
195,2964,1,1,,1,,H/300,C,1,,2014-11-14,2014-12-14,13:00:00,2014-12-14, ,350.00,1206,2,
196,2965,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,21:00:00,2015-02-14, ,450.00,1801,2,
197,2966,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,22:00:00,2015-02-14, ,450.00,1815,2,
198,2967,1,1,,1,,H/300,C,1,,2014-11-14,2015-02-14,23:40:00,2015-02-14, ,300.00,497,2,
199,2968,1,1,,1,,H/300,C,1,,2014-11-15,2015-02-15,11:40:00,2015-02-15, ,300.00,262,2,
200,2969,1,1,,1,,H/300,C,1,,2014-11-15,2015-02-15,13:00:00,2015-02-15, ,400.00,67,2,
201,3687,1,1,,1,,H/300,C,1,,2014-11-15,2015-02-15,20:30:00,2015-02-15, ,400.00,2561,2,
202,3686,1,1,,1,,H/300,C,1,,2014-11-15,2015-02-15,12:30:00,2015-02-15, ,200.00,1182,2,
203,3684,1,1,,1,,H/300,C,1,,2014-11-15,2015-02-15,13:00:00,2015-02-15, ,350.00,1185,1,
204,3683,1,1,,1,,H/300,C,1,,2014-11-15,2015-02-15,19:31:31,2015-02-15, ,280.00,1186,1,
205,3388,1,1,,1,,300  M2,C,1,,2014-11-15,2015-02-15,21:30:00,2015-02-15, ,350.00,1485,2,
206,2976,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,2660,1,
207,2977,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,541,1,
208,2978,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,11:00:00,2015-02-17, ,800.00,2329,2,
209,2979,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,1807,1,
210,2980,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,2142,1,
211,2981,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,2216,1,
212,2982,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,905,1,
213,2983,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,876,1,
214,2984,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,1572,1,
215,2985,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,908,1,
216,2986,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,2222,1,
217,2987,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,844,1,
218,2988,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,100.00,1391,1,
219,2989,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,17:00:00,2015-02-17, ,400.00,1473,2,
220,2990,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,14:00:00,2015-02-17, ,300.00,1279,2,
221,2990,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,1100.00,1008,2,
222,2991,1,1,,1,,H/300,C,1,,2014-11-17,2015-02-17,13:00:00,2015-02-17, ,1300.00,1445,2,
223,2993,1,1,,1,,H/300,C,1,,2014-11-18,2015-01-18,00:00:00,2015-01-18, ,600.00,1018,2,
224,2995,1,1,,1,,H/300,C,1,,2014-11-18,2015-01-18,13:00:00,2015-01-18, ,500.00,1986,2,
225,2994,1,1,,1,,H/300,C,1,,2014-11-18,2015-01-18,13:00:00,2015-01-18, ,400.00,946,2,
226,2997,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,100.00,2515,1,
227,2998,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,100.00,579,1,
228,3000,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,100.00,1142,1,
229,3001,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,100.00,2005,1,
230,3002,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,100.00,2617,1,
231,3003,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,20:45:00,2015-02-18, ,300.00,694,2,
232,3004,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,100.00,384,1,
233,3005,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,0.00,115,1,
234,3006,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,100.00,598,1,
235,3008,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18, ,100.00,600,1,
236,3009,1,1,,1,,H/300,C,1,,2014-11-18,2015-02-18,13:00:00,2015-02-18,*,300.00,906,2,
